 21  888.766853 2.355E-26 1.625e-01.07980.107 2821.80300.69-.001132       0 2 2 11       1 2 2 01                    P 12e     4677742029 5 4 5 7    23.0   25.0
 21  888.767741 4.704E-30 1.227e-03.07080.097 3716.13010.72-.001308       1 1 1 11       2 1 1 01                    Q 23e     3677542029 5 4 5 7    47.0   47.0
 21  888.771674 8.190E-30 1.792e-03.07530.102 3607.21120.69-.001211       1 1 1 11       2 1 1 01                    Q 16f     3677642029 5 4 5 7    33.0   33.0
 21  888.863295 1.022E-25 1.621e-01.06770.079 2783.21020.75-.001382       0 1 1 11       1 1 1 01                    P 42f     4677642029 5 4 5 7    83.0   85.0
 21  888.865916 6.837E-27 1.502e-01.06290.066 3435.86940.66-.001603       0 0 0 11       1 0 0 01                    P 72e     5777642029 5 4 5 7   143.0  145.0
 21  888.879733 4.699E-29 1.049e-02.08780.118 3344.03610.77-.000398       3 0 0 01       2 1 1 02                    R  3e     3677742029 5 4 5 7     9.0    7.0
 21  888.922919 3.064E-30 2.899e-01.07880.106 4814.47410.69-.001053       2 1 1 12       3 1 1 02                    R 12f     3677742029 5 4 5 7    27.0   25.0
 21  888.944612 2.624E-30 4.287e-03.07390.101 4032.82570.69-.000677       1 5 5 01       1 4 4 02                    P 18e     3677642029 5 4 5 7    35.0   37.0
 21  888.961626 5.902E-30 1.420e-03.07170.098 3681.00610.71-.001290       1 1 1 11       2 1 1 01                    Q 21e     3677642029 5 4 5 7    43.0   43.0
 21  888.964383 1.439E-28 8.589e-03.08420.112 3203.36010.73-.000379       3 0 0 02       2 1 1 03                    R  7e     3677842029 5 4 5 7    17.0   15.0
 21  888.999936 1.189E-27 1.438e-02.06780.081 3196.08110.75-.000715       1 3 3 01       1 2 2 02                    R 39f     3677642029 5 4 5 7    81.0   79.0
 21  889.029598 3.563E-30 3.024e-02.06750.078 4563.72950.75-.000725       2 3 3 02       2 2 2 03                    R 43f     3677642029 5 4 5 7    89.0   87.0
 21  889.030098 1.275E-30 3.004e-02.07870.106 4528.44480.69-.000520       2 4 4 02       2 3 3 03                    R 12f     3677742029 5 4 5 7    27.0   25.0
 21  889.041856 1.080E-29 2.392e-03.07730.104 3582.92800.69-.001157       1 1 1 11       2 1 1 01                    Q 14f     3677642029 5 4 5 7    29.0   29.0
 21  889.063184 3.074E-28 1.832e-03.06860.089 2998.75760.76-.000711       2 1 1 01       1 2 2 02                    P 32e     3677642029 5 4 5 7    63.0   65.0
 21  889.075312 6.075E-29 1.583e-01.07980.107 4059.58150.69-.001043       1 2 2 12       2 2 2 02                    R 11f     3677742029 5 4 5 7    25.0   23.0
 21  889.094086 1.146E-29 2.451e-01.06810.084 4718.67770.76-.001370       1 2 2 11       2 2 2 01                    R 36e     3677642029 5 4 5 7    75.0   73.0
 21  889.118571 1.414E-30 2.272e-03.06500.068 4287.91210.69-.001487       1 0 0 11       1 2 2 01                    P 62e     3677742029 5 4 5 7   123.0  125.0
 21  889.128557 1.583E-26 2.628e-01.06860.089 3209.50780.76-.001363       1 0 0 11       2 0 0 01                    P 32e     4677642029 5 4 5 7    63.0   65.0
 21  889.138230 7.377E-30 1.675e-03.07290.100 3649.00240.70-.001264       1 1 1 11       2 1 1 01                    Q 19e     3677642029 5 4 5 7    39.0   39.0
 21  889.165656 7.744E-28 1.401e-01.07100.097 3640.64160.72-.001287       0 3 3 11       1 3 3 01                    R 22f     3677642029 5 4 5 7    47.0   45.0
 21  889.186126 5.100E-29 2.122e-02.06790.082 3918.77270.75-.000712       2 2 2 01       2 1 1 02                    R 38f     3677642029 5 4 5 7    79.0   77.0
 21  889.207255 1.000E-29 3.267e-02.07320.100 4197.50390.70-.000619       3 1 1 01       3 0 0 02                    R 18e     3677642029 5 4 5 7    39.0   37.0
 21  889.271073 1.489E-27 1.853e-01.07090.097 3554.61350.72-.001326       1 1 1 12       2 1 1 02                    P 23e     3677642029 5 4 5 7    45.0   47.0
 21  889.277076 1.423E-29 3.300e-03.07930.106 3561.77760.69-.001098       1 1 1 11       2 1 1 01                    Q 12f     3677742029 5 4 5 7    25.0   25.0
 21  889.281232 5.751E-30 1.760e-02.08310.111 4036.09690.71-.000421       2 3 3 01       2 2 2 02                    R  8e     3677842029 5 4 5 7    19.0   17.0
 21  889.297568 9.205E-30 2.025e-03.07440.102 3620.11990.69-.001234       1 1 1 11       2 1 1 01                    Q 17e     3677642029 5 4 5 7    35.0   35.0
 21  889.297746 6.663E-30 4.283e-02.06310.066 4604.00000.66-.000925       2 1 1 01       2 0 0 02                    R 70e     3677642029 5 4 5 7   143.0  141.0
 21  889.327762 2.559E-30 1.595e-01.08530.114 4607.55420.74-.000782       2 1 1 13       3 1 1 03                    R  6f     3677742029 5 4 5 7    15.0   13.0
 21  889.366265 4.219E-29 3.176e-01.07200.099 4389.29830.71-.001268       2 0 0 11       3 0 0 01                    R 20e     3677642029 5 4 5 7    43.0   41.0
 21  889.411150 4.219E-30 1.254e-04.06790.082 3375.80130.76-.001374       0 2 2 11       2 0 0 01                    R 38e     3677642029 5 4 5 7    79.0   77.0
 21  889.417526 5.797E-29 3.271e-01.06920.093 4380.55910.74-.001353       2 0 0 12       3 0 0 02                    P 28e     3677642029 5 4 5 7    55.0   57.0
 21  889.439650 1.149E-29 2.518e-03.07620.103 3594.35840.69-.001185       1 1 1 11       2 1 1 01                    Q 15e     3677642029 5 4 5 7    31.0   31.0
 21  889.477377 1.890E-29 4.782e-03.08150.109 3543.76000.70-.001034       1 1 1 11       2 1 1 01                    Q 10f     3677742029 5 4 5 7    21.0   21.0
 21  889.492690 1.050E-30 3.904e-04.06610.071 3965.47850.71-.001466       0 2 2 11       1 2 2 01                    Q 55f     3677742029 5 4 5 7   111.0  111.0
 21  889.521952 2.352E-28 1.619e-02.08200.109 3275.96120.70-.000463       1 4 4 01       1 3 3 02                    R  9e     3677842029 5 4 5 7    21.0   19.0
 21  889.546555 4.508E-28 1.939e-01.06570.070 4002.66550.70-.001461       1 0 0 12       2 0 0 02                    P 58e     3677742029 5 4 5 7   115.0  117.0
 21  889.564489 1.442E-29 3.252e-03.07830.105 3571.71900.69-.001123       1 1 1 11       2 1 1 01                    Q 13e     3677742029 5 4 5 7    27.0   27.0
 21  889.565516 4.059E-26 8.660e-03.06860.089 2319.94210.76-.000717       2 0 0 01       1 1 1 02                    R 31e     3677642029 5 4 5 7    65.0   63.0
 21  889.586761 1.021E-29 2.452e-01.06800.083 4747.70750.76-.001377       1 2 2 11       2 2 2 01                    R 37f     3677642029 5 4 5 7    77.0   75.0
 21  889.613376 2.793E-28 1.831e-03.06850.088 3024.58980.76-.000721       2 1 1 01       1 2 2 02                    P 33f     3677642029 5 4 5 7    65.0   67.0
 21  889.613489 2.245E-26 1.624e-01.08090.108 2812.40700.70-.001106       0 2 2 11       1 2 2 01                    P 11f     4677742029 5 4 5 7    21.0   23.0
 21  889.642793 2.555E-29 7.431e-03.08380.111 3528.87550.72-.000966       1 1 1 11       2 1 1 01                    Q  8f     3677842029 5 4 5 7    17.0   17.0
 21  889.656070 3.125E-30 2.893e-01.07770.105 4824.37550.69-.001068       2 1 1 12       3 1 1 02                    R 13e     3677642029 5 4 5 7    29.0   27.0
 21  889.672091 1.827E-29 4.399e-03.08040.108 3552.20140.69-.001068       1 1 1 11       2 1 1 01                    Q 11e     3677742029 5 4 5 7    23.0   23.0
 21  889.672240 3.077E-30 3.026e-02.06750.077 4598.32960.75-.000716       2 3 3 02       2 2 2 03                    R 44e     3677642029 5 4 5 7    91.0   89.0
 21  889.706662 3.772E-30 3.409e-01.06780.081 5025.57370.75-.001381       0 1 1 21       1 1 1 11                    P 40e     3677642029 5 4 5 7    79.0   81.0
 21  889.725080 2.549E-30 4.130e-03.07470.102 4018.66820.69-.000681       1 5 5 01       1 4 4 02                    P 17f     3677642029 5 4 5 7    33.0   35.0
 21  889.762465 2.360E-29 6.354e-03.08270.110 3535.80640.71-.001000       1 1 1 11       2 1 1 01                    Q  9e     3677842029 5 4 5 7    19.0   19.0
 21  889.773352 3.594E-29 1.291e-02.08600.115 3517.12430.74-.000915       1 1 1 11       2 1 1 01                    Q  6f     3677742029 5 4 5 7    13.0   13.0
 21  889.774396 1.044E-27 1.437e-02.06780.080 3227.42990.75-.000724       1 3 3 01       1 2 2 02                    R 40e     3677642029 5 4 5 7    83.0   81.0
 21  889.793041 6.310E-29 1.596e-01.07880.106 4068.97490.69-.001053       1 2 2 12       2 2 2 02                    R 12e     3677742029 5 4 5 7    27.0   25.0
 21  889.812513 1.268E-30 2.929e-02.07770.105 4538.66210.69-.000519       2 4 4 02       2 3 3 03                    R 13e     3677642029 5 4 5 7    29.0   27.0
 21  889.812812 7.391E-28 1.402e-01.07050.096 3658.67680.73-.001296       0 3 3 11       1 3 3 01                    R 23e     3677642029 5 4 5 7    49.0   47.0
